senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn
1.0,1.0,0.0,0.7667314905909031,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5797976103612854,0,1,1,0,0,0,0,1,0,1,0,0,No
1.0,0.0,0.0,0.12674394252077836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355774061861909,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.6143937700981975,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8612265442525996,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.7862708497641429,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7249489822311211,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6199251547088855,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27822542948160395,1,0,1,0,0,1,0,0,1,0,0,0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012410126331701021,1,0,0,0,1,1,0,0,0,1,0,0,No
1.0,1.0,1.0,0.8950307844930321,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7123563249071911,1,0,0,1,0,1,0,0,0,1,0,0,No
0.0,1.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301593877294783,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,0.0,0.0,0.661153324059002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7341432089425612,0,1,0,1,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.12674394252077836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12110560002120047,0,1,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.6263734002286339,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7322081461200634,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.7467165703705313,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6062398542964857,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.12674394252077836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3731298122416584,0,1,1,0,0,1,0,0,0,0,1,0,Yes
1.0,1.0,0.0,0.8513263383141965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075600789911771105,1,0,0,0,1,0,0,1,0,0,0,1,No
1.0,0.0,0.0,0.30739525379683674,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.77422921798989,1,0,0,1,0,1,0,0,1,0,0,0,Yes
1.0,0.0,0.0,0.9529594471554486,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8439671449591941,1,0,0,1,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.9119467666736026,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8199601708663093,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7118717338237868,0,1,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.7567855111107402,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3731298122416584,0,1,1,0,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.7261920732051075,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3871613504223367,0,1,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,0.0,0.8147539374979358,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8588306703975286,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,1.0,0.0,0.7862708497641429,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9248111774259737,0,1,0,1,0,0,1,0,0,1,0,0,Yes
0.0,1.0,1.0,0.24007987746108356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02047671631299386,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.43460854976923685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940236296085701,0,1,0,0,1,1,0,0,0,0,0,1,No
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7433306807985733,0,1,1,0,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6321298126026444,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,0.0,0.0,0.7365203006549813,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3866606522112104,1,0,1,0,0,1,0,0,0,0,1,0,No
1.0,0.0,0.0,0.43460854976923685,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5753841414115243,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,1.0,0.3471906800900553,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8607474019305359,1,0,0,1,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.9688892512684961,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6628269731847141,1,0,0,1,0,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.12674394252077836,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508305242188886,0,1,0,1,0,1,0,0,1,0,0,0,Yes
0.0,0.0,0.0,0.9767584652509993,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9171764536175303,0,1,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3449901057986017,0,1,1,0,0,1,0,0,0,0,0,1,Yes
0.0,1.0,1.0,0.537727157297909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07746903342785993,0,1,0,0,1,0,0,1,0,1,0,0,No
1.0,0.0,0.0,0.7467165703705313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7201071768912403,0,1,0,1,0,1,0,0,0,0,0,1,Yes
0.0,1.0,1.0,0.8950307844930321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013486874963036022,1,0,0,0,1,0,0,1,0,1,0,0,No
1.0,0.0,0.0,0.15876888789069965,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6340813164591088,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.48100955046764615,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6028158380260736,0,1,1,0,0,0,1,0,0,0,0,1,Yes
0.0,1.0,1.0,0.9767584652509993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8698483424506538,1,0,0,1,0,0,1,0,0,1,0,0,No
0.0,0.0,0.0,0.3471906800900553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376754279177966,0,1,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,0.0,0.7365203006549813,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.775193605549338,0,1,0,1,0,1,0,0,1,0,0,0,Yes
0.0,1.0,0.0,0.8332309387360852,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7790504434772184,0,1,0,1,0,1,0,0,0,1,0,0,No
1.0,0.0,0.0,0.7765586355295433,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6759578506838221,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,0.9119467666736026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6350569408381994,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.5897975123201569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059203058102737,0,1,1,0,0,0,1,0,0,0,0,1,No
0.0,0.0,1.0,0.537727157297909,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3776426767142443,1,0,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.15876888789069965,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6832464310686489,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.38395123523189756,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3374347589405178,0,1,1,0,0,0,1,0,0,0,1,0,No
0.0,1.0,1.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02047671631299386,1,0,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.7567855111107402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940236296085701,0,1,0,0,1,0,0,1,0,0,0,1,No
1.0,0.0,0.0,0.187958695105774,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8040924241791301,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.8864558080665539,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5449288452430033,0,1,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.920291677555515,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6413964351951459,0,1,0,1,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.9845657700648542,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4141531487728795,1,0,1,0,0,0,1,0,1,0,0,0,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07958260625782376,1,0,1,0,0,1,0,0,0,0,0,1,Yes
0.0,1.0,1.0,0.2861143725768439,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3671085886650508,0,1,1,0,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.5511379709649509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563249825158886,0,1,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.9529594471554486,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7186542646704589,0,1,0,1,0,1,0,0,0,1,0,0,No
0.0,1.0,1.0,0.2149224348532317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193143743972547,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,0.8240415532150858,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6681783758348017,0,1,0,1,0,0,1,0,1,0,0,0,No
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8794220171134106,0,1,0,1,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.9448958980460651,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08011082309294765,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28990529569342444,0,1,1,0,0,1,0,0,1,0,0,0,Yes
0.0,0.0,1.0,0.9845657700648542,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.47927877981024203,0,1,1,0,0,0,1,0,1,0,0,0,No
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6803315392718176,0,1,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940236296085701,1,0,0,0,1,1,0,0,0,0,0,1,No
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5920475448939325,1,0,0,1,0,1,0,0,0,0,0,1,Yes
0.0,0.0,0.0,0.15876888789069965,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8257256671763404,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.09094039579942925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026379246764809128,0,1,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.8864558080665539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753543249625011,0,1,0,0,1,0,0,1,0,1,0,0,No
1.0,1.0,1.0,0.4956904250574305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22873050178958051,0,1,1,0,0,1,0,0,0,0,0,1,Yes
1.0,1.0,0.0,0.6381539641543058,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8266863470289323,0,1,0,1,0,1,0,0,1,0,0,0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286812295185538,0,1,0,1,0,1,0,0,0,0,1,0,Yes
1.0,1.0,0.0,0.8513263383141965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5685150285201619,0,1,0,1,0,1,0,0,1,0,0,0,No
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8151537268732665,0,1,0,1,0,0,0,1,0,0,1,0,No
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.756375086708675,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.09094039579942925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32129046894293956,0,1,1,0,0,1,0,0,0,0,1,0,Yes
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8923364007992011,1,0,0,1,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6623403595526988,1,0,1,0,0,0,0,1,0,1,0,0,No
1.0,1.0,0.0,0.8513263383141965,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8117882027724548,0,1,0,1,0,1,0,0,0,1,0,0,No
0.0,1.0,0.0,0.8950307844930321,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6282257813624058,1,0,1,0,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.8513263383141965,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4827454086881233,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.9035271062199788,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7201071768912403,0,1,0,1,0,0,0,1,0,0,1,0,No
0.0,1.0,0.0,0.9035271062199788,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4380725137031373,1,0,1,0,0,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.09094039579942925,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734220008542631,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,0.0,0.9767584652509993,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.812749866466072,1,0,0,1,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010794298267973623,1,0,0,0,1,1,0,0,0,0,1,0,No
0.0,1.0,1.0,0.8147539374979358,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2225793826456435,0,1,1,0,0,1,0,0,0,1,0,0,No
0.0,0.0,0.0,0.8690614787257132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27771714032798334,1,0,1,0,0,1,0,0,0,1,0,0,No
0.0,1.0,0.0,0.9035271062199788,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7939850066404749,1,0,0,1,0,0,0,1,0,0,1,0,No
1.0,1.0,0.0,0.9767584652509993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9219486129418983,0,1,0,1,0,0,1,0,0,0,0,1,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1772655775974255,1,0,1,0,0,1,0,0,0,0,0,1,Yes
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5586940804930665,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,0.09094039579942925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017790151131650722,1,0,0,0,1,1,0,0,0,0,0,1,No
0.0,1.0,1.0,0.9035271062199788,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5974330433888448,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.3471906800900553,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18088391517626018,1,0,1,0,0,0,0,1,0,0,0,1,No
0.0,1.0,1.0,0.920291677555515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023697614770309128,0,1,0,0,1,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.7667314905909031,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7896509058064448,1,0,0,1,0,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.537727157297909,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.37212659921883573,1,0,1,0,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.7567855111107402,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8218822733876103,0,1,0,1,0,0,0,1,1,0,0,0,No
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817823527392615,1,0,1,0,0,1,0,0,0,0,0,1,No
1.0,0.0,0.0,0.6381539641543058,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6647732232753779,0,1,0,1,0,1,0,0,0,1,0,0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301593877294783,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.4956904250574305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02798716919086719,1,0,0,0,1,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.661153324059002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1606923503272084,1,0,1,0,0,1,0,0,0,0,0,1,No
0.0,1.0,1.0,0.5897975123201569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101375732047711,1,0,0,0,1,0,0,1,0,0,0,1,No
1.0,1.0,0.0,0.5642768936191539,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6847036077904062,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,1.0,0.8513263383141965,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4400627753424827,0,1,1,0,0,0,1,0,0,0,1,0,No
1.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355774061861909,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.8778000968445132,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6944135604868849,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.920291677555515,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5232594091493897,0,1,1,0,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.38395123523189756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022624340404702625,1,0,0,0,1,0,1,0,0,1,0,0,No
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022624340404702625,0,1,0,0,1,1,0,0,0,0,0,1,Yes
0.0,1.0,0.0,0.9845657700648542,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8621847802811193,1,0,0,1,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.48100955046764615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787336792287052,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,0.0,1.0,0.5100224772679167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3243202816803733,1,0,1,0,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025306859249866365,0,1,0,0,1,0,1,0,0,0,0,1,No
0.0,1.0,1.0,0.12674394252077836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014025108993338142,0,1,0,0,1,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.09094039579942925,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8113073452753696,1,0,0,1,0,1,0,0,0,1,0,0,Yes
0.0,0.0,0.0,0.5100224772679167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7583064565220397,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.5511379709649509,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.37563728049201406,0,1,1,0,0,0,1,0,0,1,0,0,No
0.0,0.0,1.0,0.24007987746108356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940236296085701,1,0,0,0,1,1,0,0,0,0,0,1,No
0.0,0.0,0.0,0.5511379709649509,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6657462258389781,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6218788038879028,0,1,0,1,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.9609567291417405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9757699292707553,0,1,0,1,0,0,0,1,0,1,0,0,Yes
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7602375354325945,1,0,0,1,0,0,0,1,1,0,0,0,Yes
0.0,0.0,0.0,0.8950307844930321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6257850662315114,1,0,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.7051197889498053,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8209212559889065,0,1,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,1.0,0.48100955046764615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563249825158886,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0,1,0,0,1,1,0,0,0,0,0,1,Yes
0.0,1.0,1.0,0.7958718306578962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101375732047711,1,0,0,0,1,0,0,1,1,0,0,0,No
1.0,1.0,0.0,0.6143937700981975,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3339062692807772,1,0,1,0,0,0,1,0,0,1,0,0,No
0.0,1.0,1.0,0.9367645159985818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9486447798269505,1,0,0,1,0,0,1,0,0,0,1,0,No
0.0,1.0,1.0,0.7765586355295433,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6272495596612055,0,1,0,1,0,1,0,0,1,0,0,0,No
0.0,0.0,0.0,0.8332309387360852,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6365202182835314,1,0,1,0,0,0,0,1,1,0,0,0,No
0.0,1.0,1.0,0.9609567291417405,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07112146396531421,1,0,0,0,1,0,0,1,0,0,0,1,No
1.0,0.0,0.0,0.9609567291417405,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3791463877908508,1,0,1,0,0,1,0,0,0,0,1,0,No
0.0,0.0,0.0,0.15876888789069965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583719135482522,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.909537814224131,1,0,0,1,0,0,0,1,0,0,1,0,No
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042834063370633,1,0,0,1,0,1,0,0,1,0,0,0,Yes
1.0,0.0,0.0,0.5511379709649509,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7727825027702881,1,0,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.9923125145751528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767208298889124,0,1,0,1,0,0,1,0,1,0,0,0,No
0.0,0.0,0.0,0.6263734002286339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017790151131650722,1,0,0,0,1,1,0,0,1,0,0,0,No
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532622491804692,1,0,0,1,0,1,0,0,0,0,1,0,No
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785259612245775,1,0,0,0,1,0,0,1,0,1,0,0,No
0.0,0.0,0.0,0.9035271062199788,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27364940291833345,1,0,1,0,0,0,1,0,0,0,1,0,No
1.0,0.0,0.0,0.8602376838401232,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8223627567129308,1,0,0,1,0,0,1,0,0,0,1,0,No
0.0,0.0,0.0,0.8513263383141965,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8727211164641728,0,1,0,1,0,0,1,0,0,1,0,0,Yes
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7809784361609202,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,0.0,0.187958695105774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5670424834476302,1,0,0,1,0,1,0,0,0,0,0,1,No
0.0,1.0,1.0,0.7958718306578962,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5301593877294783,1,0,1,0,0,0,0,1,0,1,0,0,No
0.0,1.0,1.0,0.9285636734320705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748254693219561,0,1,0,0,1,0,0,1,0,0,0,1,No
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6189482002146219,0,1,0,1,0,1,0,0,0,0,1,0,Yes
0.0,0.0,1.0,0.32771654054653043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03012984494012433,0,1,0,0,1,1,0,0,0,1,0,0,No
1.0,1.0,0.0,0.8513263383141965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165082461037614,0,1,1,0,0,1,0,0,1,0,0,0,No
0.0,1.0,1.0,0.6022053266017849,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47481976008218646,1,0,1,0,0,0,1,0,0,0,1,0,No
