senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
1.0,0.673542202456013,0.0,0.4430504286060418,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8212744543549362,0.5808170403411503,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.21663879087280108,1.0,1.0,0.0,0.0,0.0,0.0,0.7274457079007998,0.27255429209920023,0.6777700953838909,0.3694812899266926,1,0,0,1,0,1,0,0,1,0,0,0
1.0,0.4880454681896945,0.0,0.5556525745018255,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.764805359110554,0.6465987973849279,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.32513149690627635,1.0,0.0,0.428433268469242,1.0,0.428433268469242,0.0,0.571566731530758,1.0,0.5167066317850864,0.40155266502494164,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.05312421967467923,1.0,0.0,0.030933324484106683,0.9690666755158933,0.0,1.0,0.0,0.0,0.38027751435068985,0.14536473715085318,1,0,1,0,0,1,0,0,0,1,0,0
0.39436853149925544,0.0,0.0,0.84017393634537,1.0,1.0,0.0,1.0,0.0,0.0,0.6056314685007446,0.0,0.6837526423527843,0.8026097788440029,1,0,0,1,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.5452097876861822,1.0,0.0,0.0,0.9053553059099863,0.9053553059099863,0.0,0.0,0.0,0.6156656665500658,0.5918950042828187,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.8924752432930753,0.8924752432930753,0.16774848214357463,1.0,0.10752475670692474,0.0,1.0,0.0,0.0,0.0,1.0,0.669470587228529,0.3155821624480329,0,1,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.008169113167304953,1.0,0.0,0.16419679838686352,0.0,0.0,0.0,0.0,0.0,0.2871614129035759,0.07563676691279092,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.07103605627918909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534731470365745,0.19530683413822916,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.060759644335738355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186043428835362,0.08839354718545331,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.31563767976714924,0.0,0.0,0.0,0.0,0.0,0.0,0.817171457452492,1.0,0.27198770802335465,0.3457443956967752,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7188143672963304,0.36738942029349014,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.43114452453189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6802677443649818,0.5349482850289163,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0909403957994292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770427510842255,0.2348948138110657,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.028333397102873435,1.0,0.0,0.0,0.5694930399954619,0.0,0.0,0.0,0.0,0.5624847075136413,0.1565979990798467,0,1,0,1,0,1,0,0,0,0,1,0
0.895952076970178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019458259791603243,0.004273673722126367,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.6646436822057615,0.2934911729709476,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7710474525010265,0.40984973724647406,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.2424616974923155,0.0,0.0,0.0,0.0,0.0,0.0,0.031385044552082915,0.0077806502668078155,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.27826173244046215,0.0,0.15828099612502713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026670648463523516,0.14133905800232865,1,0,0,0,1,1,0,0,1,0,0,0
0.0,1.0,0.0,0.022010142998901822,1.0,1.0,0.0,0.0,0.0,0.24202822964885284,0.0,0.0,0.5863663282834158,0.14317013510699536,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.25526814118405916,1.0,0.0,1.0,0.0,0.0,0.3576933926009619,0.0,0.0,0.3602405099599758,0.32760512897899957,0,1,1,0,0,1,0,0,0,0,0,1
0.24208004522408444,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753996461415481,0.39648226473356973,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.14190281419960693,1.0,0.7302897783866029,1.0,0.0,0.8580971858003931,1.0,0.0,1.0,1.0,1.0,0.8637272126758547,0.7909351601257212,0,0,0,1,0,0,1,0,1,0,0,0
1.0,1.0,0.0,0.7838434020897571,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8302519420708215,0.8196805773831833,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.72903486550191,0.5928616749854774,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8758125618903994,0.706482875285293,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7274777314136607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022513452449872323,0.4271270772536734,0,1,0,0,1,0,1,0,0,0,0,0
0.0,0.0,0.0,0.465604124859876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11837736657426624,0.33129770805755704,1,0,1,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.009641058740940248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963538536601818,0.12918494067681743,1,0,0,1,0,1,0,0,0,0,1,0
0.3485237266418142,0.0,0.0,0.05533472448244303,1.0,0.0,0.0,0.0,1.0,0.0,0.3485237266418142,0.0,0.6092891140109046,0.18215914275567296,1,0,0,1,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.22083902534133082,1.0,0.0,0.0,1.0,0.0,0.2064932509558467,0.0,1.0,0.6779011296521961,0.38040922342479555,0,1,0,1,0,1,0,0,0,0,0,0
0.0,0.1910543275533657,0.0,0.9407431654089683,1.0,1.0,0.0,0.8089456724466343,0.0,0.0,1.0,1.0,0.8085499029138061,0.8968458402916836,1,0,0,1,0,0,0,0,1,0,0,0
1.0,0.2499184940072724,0.0,0.396316364579344,1.0,0.0,0.0,1.0,1.0,0.7500815059927276,0.0,0.0,0.6541763426910773,0.5124362417250876,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.5882782338231612,1.0,1.0,0.9413450598001906,1.0,0.0,0.0,0.058654940199809436,1.0,0.7715444611108134,0.6790865161399733,0,1,0,1,0,1,0,0,0,1,0,0
0.5774794669301967,0.0,0.0,0.14523769090146912,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7235510976271975,0.32617593893106334,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.7585400197949441,1.0,1.0,0.0,1.0,0.6801541369842605,0.0,1.0,0.3198458630157395,0.7868982360798792,0.7880355064829261,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,0.09698660263044995,1.0,0.0,0.0,0.0,1.0,0.6135007778762148,0.0,0.0,0.6172366979859052,0.2424936824409113,0,1,0,1,0,1,0,0,0,0,0,0
0.0,1.0,0.0,0.09155639273280647,0.0,0.0,0.0,0.01720491375257971,0.0,0.0,0.01720491375257971,1.0,0.18065546518555115,0.1402877917309438,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5215401990195554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013862407831856417,0.3312303417228382,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6244864211088276,0.11645990326001342,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.31322341457563396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269829884293085,0.10372870976577635,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.838780103212915,0.838780103212915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216518778499251,0.10299851309005284,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523606370437022,0.10326620331164257,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013753425945268542,0.002491402228395349,1,0,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01741019294577218,0.003622098460729553,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.35217742392131934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3367773940832586,0.391172373484176,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.512657949640691,1.0,1.0,0.0,0.0,1.0,0.811826632567134,1.0,0.811826632567134,0.8340513588222027,0.6471800002098903,0,1,0,1,0,1,0,0,0,0,0,1
1.0,0.439636291835119,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7677996401844605,0.1333663113091227,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.09581319083759646,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6222500888265714,0.25944156904547266,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.32794066998765226,0.0,0.5235059198177952,1.0,0.0,0.0,1.0,0.0,0.0,0.6720593300123477,1.0,0.7392496562673398,0.6315261365731586,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.6533880692492097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6176177577486488,0.11559810507178243,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.3406126420197456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7289669750220826,0.4928768598653174,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.05564635254285044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7295205792124816,0.1798703659019356,0,1,0,1,0,1,0,0,0,0,1,0
0.2776075326533959,1.0,1.0,0.6055889303277093,1.0,0.7223924673466041,0.0,0.0,1.0,0.2776075326533959,1.0,1.0,0.8183324903528568,0.7002686378668205,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.7718141937491857,0.7718141937491857,0.8043966488555291,1.0,1.0,1.0,1.0,0.0,0.2281858062508143,1.0,1.0,0.8695778754510314,0.8465007187043034,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.05930040760691278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6326318509745644,0.20126311667639685,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.46471533635279805,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8616709941254501,0.5784923751303597,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6908790991016535,1.0,1.0,0.27808486310228875,1.0,0.7219151368977113,0.27808486310228875,1.0,1.0,0.873813777489866,0.7637853869326876,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018677854403102042,0.004030952431768679,1,0,0,0,1,1,0,0,0,0,0,0
0.6881011634133873,0.0,0.0,0.861945456852817,1.0,1.0,0.0,1.0,0.0,0.31189883658661266,0.0,0.0,0.646373470584273,0.7983768044901077,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.29943026333648387,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8437496568528428,0.48745241665772354,1,0,0,1,0,1,0,0,0,0,0,0
1.0,0.0,0.0,0.5293903570446548,1.0,0.0,0.0,0.5289396274929059,0.0,0.0,1.0,1.0,0.7544447144092911,0.638407624904784,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.7431667418088465,1.0,1.0,0.0,0.0,1.0,0.26957345523966025,1.0,1.0,0.833945313257181,0.7998098982528312,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.5366531795082192,1.0,1.0,0.0,0.0,0.490152817573956,0.490152817573956,0.0,0.0,0.6243767729470251,0.5998775704933264,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.1425253899802062,0.2985343017863509,0.0,0.2985343017863509,1.0,0.0,0.0,1.0,1.0,0.40726376348777493,0.2511016250717585,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7323379627361166,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8814338739022172,0.8053576926408904,1,0,0,1,0,1,0,0,0,0,1,0
0.3186435857001292,0.0,0.0,0.1384627350055574,1.0,0.0,0.6813564142998708,0.0,1.0,0.0,1.0,1.0,0.797340928112159,0.3109368365197418,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.20116006319899435,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.48959707432516064,0.7215565338665288,0.3665585541841837,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021818194407359097,0.005001565636652621,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0010248425539102395,0.0,0.0,0.0,0.0,0.0,0.02059903722183265,0.0,0.9794009627781673,0.1781771555463787,0.04645394255933191,0,1,1,0,0,1,0,0,1,0,0,0
0.1706261422731692,0.0,0.0,0.2959094908170005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5770831038608858,0.4178951412419961,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023934031193885118,0.0056503846607424205,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.500057806897536,1.0,0.0,0.0,0.7137925023430463,0.0,0.0,0.0,0.0,0.5570459963873317,0.5425447643159801,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.2867839477599512,0.2867839477599512,0.1495846476307168,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366454041501754,0.24433144292204304,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,0.10742936238568174,0.0,0.0,0.0,0.0,0.26954243698673697,0.0,1.0,1.0,0.28651572475316756,0.18739683196731613,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.04025880426570494,0.2113724741899745,1.0,1.0,0.0,0.0,0.04025880426570494,0.04025880426570494,0.0,0.0,0.5873129240013136,0.3370057796213981,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.3263437422418155,1.0,1.0,0.0,0.0,0.0,0.9878291662824324,1.0,1.0,0.8198606816373112,0.48592374628863233,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.46733093782191415,1.0,1.0,0.0,0.0,0.891805226815254,0.0,1.0,0.0,0.7175532477537014,0.5683984415104252,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.29033635938880265,1.0,1.0,0.0,0.5734641205897858,0.0,0.0,1.0,0.4265358794102142,0.7463593662078809,0.44970458066086005,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,1.0,0.15670635327588506,1.0,1.0,0.0,0.0,0.0,0.27771180257054884,0.0,0.0,0.5859515512705219,0.2525937050909836,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.022409092054975027,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4504162318267031,0.718309761551812,0.1573216675067223,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.1063588735989363,1.0,1.0,0.0,0.0,0.0,0.0,0.26476873639476195,0.0,0.6046068727503497,0.2507788237232354,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.42539074063553084,1.0,0.23063765498259786,0.5746092593644692,0.0,0.0,0.42539074063553084,0.0,0.0,0.0,0.0,0.21580420358019736,0.24918578995795784,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.023829503822218837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024865043258204107,0.02863742294886184,1,0,0,0,1,1,0,0,0,0,0,1
1.0,0.0,0.0,0.36232167581871744,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8165861628900728,0.5155681126770428,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.009014855610736859,1.0,0.0,0.0,0.0,0.0,0.0,0.18119597548569377,0.0,0.5523751411012676,0.11958960027626986,1,0,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.36590996542709,1.0,1.0,0.0,0.6160656790131022,0.0,0.0,0.0,0.0,0.5995117579436446,0.4814460428750891,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.3993253660972076,1.0,1.0,0.6881717390938892,0.3118282609061108,0.0,1.0,1.0,0.0,0.7780363094938613,0.5583809719355163,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.2360404352818575,1.0,0.8394335130882791,0.0,0.0,1.0,0.0,1.0,1.0,0.8109098308487344,0.42159589619597565,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.22743369814120215,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13529665723287299,0.7003534821759393,0.3841231245699859,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.1267439425207783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30833945399554985,0.6065527039833776,0.28495183231073135,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7554228396164195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.127801127440186,0.5126357276649465,0,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.06686213531867957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28161039365479507,0.15385123644979062,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.8135207327542259,1.0,1.0,0.6004220416631149,1.0,1.0,0.39957795833688514,1.0,1.0,0.9241326744926082,0.8585127668519602,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.5763623333528886,0.5763623333528886,0.1620258201562862,1.0,0.0,0.5763623333528886,1.0,0.0,0.0,0.0,0.0,0.3670359477935793,0.249873968177386,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.16238987613934985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22366717342753928,0.5585384355194926,0.2968260474586837,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,0.24631630285495007,1.0,1.0,0.7178212976739096,0.0,0.0,0.7178212976739096,0.7178212976739096,0.0,0.7266309225260337,0.42446710793099307,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.18060632982112018,0.0,0.0,0.0,0.0,1.0,0.0,0.7481187446535493,1.0,0.28747981726574884,0.2604345275107902,1,0,1,0,0,1,0,0,0,0,1,0
0.6474880870761844,0.0,0.0,0.5315920504901598,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7297368323287695,0.6248405014732433,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.02232709605516154,0.0,0.0,0.0,0.0,0.0,0.44876813608189337,0.0,0.5512318639181066,0.15414144306124897,0.07481930607369655,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.33958877678040866,1.0,1.0,0.0,0.0,0.0,0.9425266185694411,1.0,1.0,0.8090931923075229,0.5071212398358647,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.3178176475919496,1.0,0.8452861642642931,0.0,0.8452861642642931,0.0,0.0,1.0,0.0,0.7038249140264257,0.4623219424822962,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.040689964300688525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01544441605983497,0.03093731342633943,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.32928400834537563,0.0,0.6576544898794486,0.6707159916546244,0.0,1.0,0.6707159916546244,1.0,0.0,0.0,1.0,0.4402736199427092,0.607675331415804,1,0,1,0,0,1,0,0,1,0,0,0
1.0,0.23414913547783756,0.0,0.2509819958957726,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7354594766768991,0.39825759230047003,1,0,0,1,0,1,0,0,0,0,1,0
0.37477162364572114,1.0,0.0,0.9362363521806906,1.0,1.0,0.0,1.0,0.0,0.6252283763542789,1.0,0.0,0.7490637163293387,0.8774656920862279,0,1,0,1,0,0,0,0,0,0,1,0
1.0,0.0,0.0,0.6720026831482513,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7218168330465539,0.7135010439959653,0,1,0,1,0,1,0,0,0,0,0,0
1.0,0.0,0.0,0.8833334624094404,1.0,1.0,0.0,0.585906750541481,1.0,1.0,1.0,1.0,0.9117664981769235,0.9066008463412705,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.02145589825905425,0.02145589825905425,0.7887931666231711,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8915401235677898,0.8361083671386528,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.8621748198138769,0.6246021529564036,1.0,1.0,0.1378251801861231,0.0,1.0,0.0,0.0,1.0,0.722981148460157,0.6961285083701818,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.14868955037193576,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.28413337294910157,0.7076852021293578,0.3003970894849054,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.6002033268917775,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8647576470550093,0.7037867003958853,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3815377990683285,1.0,1.0,0.0,0.2821872106607688,1.0,0.0,1.0,1.0,0.8174811312736403,0.5252659508306305,0,1,0,1,0,1,0,0,1,0,0,0
1.0,0.91591028868944,0.0,0.4303487908140237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6137830776386036,0.5287662200069859,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.8610911097567021,1.0,0.5185304729213107,1.0,1.0,1.0,1.0,0.0,1.0,0.5914065195956081,0.7855440657248156,0,0,1,0,0,0,1,0,0,1,0,0
1.0,1.0,0.0,0.19024302361048415,1.0,1.0,0.0,0.0,0.0,0.0,0.14941781714038882,0.0,0.5905931827456159,0.328943305721327,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.36855683361474345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6811596318158759,0.49677962024762307,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.7858686426878122,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8083764472974361,0.8090925551650878,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,0.5991174468994718,0.0,0.0,0.0,0.0,0.0,0.0,0.561314991654378,0.10833170289505707,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5725348385170291,0.2719877037304492,0,1,0,1,0,1,0,0,0,0,0,0
0.0,0.9032771997690834,1.0,0.031697661483649144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852224102613621,0.09252030305981288,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0064108071169640055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355290763386177,0.11372145721582161,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.6327174621567179,1.0,1.0,0.3408253206848365,0.0,0.0,0.0,1.0,1.0,0.7917475889968264,0.706964503717977,0,1,0,1,0,1,0,0,0,0,1,0
0.6845485081158181,0.0,0.0,0.40684940503489575,1.0,0.31545149188418187,0.0,0.0,0.0,0.0,1.0,1.0,0.74162370793836,0.5426685822478624,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015176497954379937,0.0029386637889580835,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,1.0,0.794094605910188,1.0,0.7359277617475573,0.0,0.0,0.0,0.0,1.0,0.0,0.6535120588209393,0.7672226684413214,1,0,0,1,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.11906423279429516,1.0,0.2144957812769943,0.0,0.0,0.0,0.0,0.0,0.0,0.5403143973899895,0.25497556242641845,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1379582187404852,0.0,0.6654620398412003,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4823185662910973,0.6338959245041847,1,0,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,0.26112697417963976,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8258315692944234,0.44561555545724735,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.3617354631853499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270027027739959,0.1037301901076591,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.22218729433142612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06749782986324099,0.1816659259625622,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.5428732162894261,0.5565897646787851,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8516081614385488,0.661758870233435,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530366096544261,0.39198754845611544,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0909403957994292,0.0,0.0,0.0,0.4185330098652137,0.0,0.0,0.0,0.0,0.09089886032777403,0.10667379011550264,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.473376002842463,0.0,0.0,0.0,1.0,1.0,0.0,0.5619873881425423,1.0,0.32527299020994627,0.41332412298086796,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.5531003810044193,0.5531003810044193,0.2123635744938799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021504208220653166,0.1491086972294039,0,1,0,0,1,1,0,0,0,0,1,0
1.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594023358104144,0.6022274212043504,0.20555700554274997,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021694357174318935,0.004963935983732963,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844219769644609,0.06577771807745382,0,1,1,0,0,1,0,0,0,0,1,0
