senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.5838242591631785,0.0,0.0,0.09470174873280696,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7255795167059923,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.12519234883769667,1.0,0.0,0.0,0.0,0.0,0.0,0.8663339900945412,0.0,0.6177202482675248,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.24138720272501468,0.0909403957994292,0.24138720272501468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22019962906706503,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.5374764808055491,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8245305670886515,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334678597021579,0,1,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.6723212399860832,1.0,1.0,0.0,0.0,0.18807653937299162,1.0,1.0,1.0,0.8233672816040545,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.5722100383291842,0.0,0.0,0.5015128403641412,0.0,1.0,0.0,0.49848715963585877,1.0,0.29971663256745157,1,0,1,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6245160908969406,1,0,0,1,0,1,0,0,0,0,0,0
0.0,1.0,1.0,0.9290920372098977,1.0,0.44515233932054554,0.0,1.0,1.0,0.0,0.5548476606794545,0.0,0.7183489517775108,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.06843466265348275,1.0,0.0,0.7525221553292634,1.0,0.0,0.0,0.0,0.0,0.6077994464089422,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.8518513435854956,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6224150724872684,1,0,0,1,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.695671840336995,1.0,0.8406691415977483,0.0,0.0,1.0,0.0,1.0,1.0,0.8156550677525397,1,0,0,1,0,0,0,0,0,0,1,0
0.0,0.8756217753820612,0.0,0.4956904250574305,1.0,0.12437822461793879,1.0,0.0,0.0,0.8756217753820612,0.0,0.0,0.37243851375583753,0,1,1,0,0,1,0,0,0,0,1,0
0.04196075969061286,0.0,0.0,0.3065022918539601,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.576971228191309,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.13583210434156903,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6138639206595685,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.10632399984252308,1.0,0.0,1.0,0.0,0.0,0.6696778018355783,0.0,0.0,0.35114627505589374,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.15653352183858227,1.0,0.699092945781997,1.0,0.0,0.0,0.15653352183858227,1.0,0.0,1.0,0.0,0.6862199274511087,0,1,0,1,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.7965103975903163,1.0,1.0,0.0,0.35949570923889196,1.0,0.640504290761108,1.0,1.0,0.8793342036190429,0,1,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.4163879884581729,1.0,1.0,0.0,1.0,0.0,0.0,0.21093518927073152,0.0,0.6482748827582983,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.09129970815728605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6200965917492585,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.6467002099953723,0.4941938995450347,1.0,1.0,0.0,0.0,0.0,1.0,0.35329979000462775,0.0,0.6582672294770242,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.3785438866962419,0.926468817633507,0.926468817633507,0.926468817633507,0.0,0.0,0.0,1.0,0.0,0.4539772680514777,1,0,1,0,0,1,0,0,1,0,0,0
1.0,1.0,0.0,0.1699968853779048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783694040658984,0,1,0,1,0,1,0,0,0,0,1,0
0.32933125589115786,1.0,1.0,0.6143937700981975,1.0,0.6706687441088421,0.0,0.0,1.0,1.0,1.0,1.0,0.8444698520435484,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022176172959196896,1,0,0,0,1,1,0,0,0,0,0,1
1.0,1.0,0.43379423276783335,0.854589068155884,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9293622892056361,0,1,0,1,0,0,1,0,0,0,1,0
0.8784828685047452,1.0,1.0,0.7063005261041374,1.0,1.0,0.0,0.0,0.0,0.0,0.8784828685047452,1.0,0.7585608870593032,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.982415597282012,0.0,0.9435623950768514,1.0,1.0,0.0,1.0,1.0,0.017584402717988,1.0,1.0,0.8818149021632948,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.7603834507696582,1.0,1.0,0.5960075559944971,1.0,0.0,0.0,0.40399244400550294,1.0,0.7915436414585167,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.589555816043456,1.0,1.0,0.7852741162467816,0.0,0.7852741162467816,1.0,1.0,1.0,0.6602416967358707,1,0,1,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,0.9899011713836291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9776042519356767,0,1,0,1,0,0,1,0,0,0,0,0
1.0,0.0,0.0,0.12773558821142267,0.0,0.0,0.0,1.0,0.8466984574466441,0.0,0.15330154255335593,1.0,0.27103883631486025,0,1,1,0,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.630551642580419,1.0,1.0,0.0,0.0,0.0,0.0,0.35467252485935463,1.0,0.7104698720942989,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.45524467239046784,1.0,0.02710264733207237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01603227945326908,1,0,0,0,1,1,0,0,0,0,1,0
0.0,1.0,1.0,0.39217119740915407,0.38371832056096256,0.0,0.38371832056096256,1.0,0.38371832056096256,0.0,0.0,0.0,0.24116510984919365,1,0,1,0,0,1,0,0,0,0,0,1
0.0753509443720739,1.0,0.0,0.8729661097047416,0.0753509443720739,0.0,0.0,1.0,0.0,0.0,0.0,0.9246490556279261,0.24612187580532485,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,0.6860353714206356,0.7600344731558352,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7727368285261613,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.15799706179953854,1.0,0.0,0.0,0.0,1.0,0.7062526238239609,0.0,0.0,0.6165939367286852,0,1,0,1,0,1,0,0,0,0,1,0
0.886440578169684,1.0,0.0,0.23801210542120488,1.0,1.0,1.0,1.0,0.11355942183031598,0.0,0.0,0.886440578169684,0.7649501813996006,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.1761129680385175,1.0,0.0,0.5346070252812944,0.0,0.0,0.0,1.0,0.0,0.6501396093085993,1,0,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.5475110689356032,1.0,1.0,0.0,0.0,0.0,0.7755714120817202,1.0,1.0,0.8030793121079066,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.32327812719837884,1.0,0.0,0.0,0.5827581925910422,0.0,0.0,0.0,1.0,0.661161965992182,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.04990471953538089,0.0,0.7802898967673161,1.0,0.04990471953538089,0.0,1.0,0.0,0.0,1.0,1.0,0.7781946677948953,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.004075961096393256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276108722996267,0,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.289554833455988,1.0,0.0,0.0,0.2527051473207079,0.0,0.0,0.0,1.0,0.6394665761890708,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.08053295725423815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7791849183584616,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.15620784803613275,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6799471794030785,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.8048003720857845,0.0,0.07142548910147145,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33418924132393335,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.4967896485766028,0.0,0.0,0.0,0.0,0.0,0.0,0.42961929931962084,0.0,0.10933369673872512,1,0,1,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.23261369460860937,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7184604437245712,1,0,0,1,0,1,0,0,0,0,1,0
0.97004919578506,0.97004919578506,0.0,0.7119552872719503,0.0,0.0,0.0,1.0,0.0,0.0,0.97004919578506,0.0,0.21834480595707365,1,0,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.2988495484344807,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8246069971123287,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.8031504726809369,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6182198180956487,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.14712058683980564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262894560017123,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.4219812085206327,1.0,0.18942631871450455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795979119787687,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.30167945106617805,1.0,0.0,0.0,1.0,0.0,1.0,0.7243274131910618,0.0,0.4582317082709991,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0667356300440192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730035965980277,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.6117024245397582,1.0,0.6270343878330646,0.0,0.0,1.0,0.0,0.0,1.0,0.710081578552164,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.2717937874368638,0.0,0.1314755803766209,1.0,1.0,0.0,0.2717937874368638,0.0,0.0,0.0,0.0,0.5937049051025571,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.534528327774044,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.23350611258821385,0.7460805908073019,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5408192492906342,1.0,0.8139012014791948,0.0,1.0,0.0,1.0,0.0,0.0,0.42149484150678246,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.37219255066816825,1.0,1.0,0.0,0.26584300702055275,0.0,1.0,0.0,0.7341569929794473,0.4765136632376964,1,0,1,0,0,1,0,0,0,0,1,0
0.5589844010769434,0.5589844010769434,1.0,0.6710374514989254,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5589844010769434,0.734295575014758,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014648984795341968,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.23327881775969725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6771374718831441,0,1,0,1,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.18109089007258664,1.0,0.5215891452662691,0.0,1.0,1.0,0.0,0.0,0.0,0.6605974356898427,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.4149397689641118,0.0,0.0,0.0,0.07827203705301755,0.0,0.0,1.0,1.0,0.29532532343191864,0,1,1,0,0,0,0,0,0,0,1,0
0.0,0.863489390830817,0.0,0.0909403957994292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865924352694486,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.05702845367189219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7277626028110872,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.9334941559574974,0.0,0.9398524659816921,1.0,1.0,0.0,1.0,1.0,0.0665058440425026,1.0,1.0,0.8844784332683385,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.37931795593549045,0.0,0.4013068403963493,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.63204534387679,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.8754330821447328,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726833717297096,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.14502976589924743,0.0,0.0,0.0,1.0,1.0,0.7524329696242963,0.0,0.0,0.2147125364072461,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.907373010458686,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8641890292834609,0,1,0,1,0,0,1,0,1,0,0,0
1.0,0.0,0.0,0.4175112060317182,1.0,1.0,0.0,1.0,0.0,0.6624901281548156,0.0,0.33750987184518444,0.6947367807278227,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.024369330308720655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283388822688035,0,1,0,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.9441311671015006,1.0,1.0,1.0,0.6566909829572228,1.0,1.0,1.0,1.0,0.960731371247398,0,1,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.17803157604057707,1.0,0.0,0.0,0.0,0.0,0.0,0.5994861096834225,0.0,0.5742010352371527,1,0,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.2968994836266343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5717694207081992,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.2434232136551755,0.06880339240285852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07095000401179552,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.8347144064769472,0.6804731209435718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771246977540778,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.25405157300901615,0.0,0.9195644528819215,1.0,1.0,0.0,1.0,0.0,0.7459484269909838,1.0,1.0,0.8620791286878923,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.1437250304421469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793168828263107,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.17478114192167804,0.0,0.08144013002254474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676658931202311,1,0,1,0,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.08769995203482012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5736037781883614,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.6559969237452331,0.0,0.5752596074185587,0.0,0.0,0.6559969237452331,0.6559969237452331,1.0,0.0,0.3440030762547669,0.0,0.24961637640840204,0,1,1,0,0,0,1,0,0,0,1,0
0.3964788109006806,0.3964788109006806,0.0,0.607924435882325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778362984264788,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.4463038958737579,1.0,0.30569565106841223,0.0,0.0,1.0,0.0,0.0,0.0,0.6074915992793686,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4670179226711999,0.5329820773288001,1.0,0.0,0.0,0.4414434754643111,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.96950495487105,1.0,1.0,1.0,0.36207424762183893,1.0,1.0,1.0,1.0,0.923581578332012,1,0,0,1,0,0,0,1,0,0,0,0
1.0,0.0,0.0,0.8075571725336014,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.78322654867337,0,1,0,1,0,1,0,0,0,0,1,0
0.7132596088125058,0.0,0.0,0.7753385816744549,1.0,0.28674039118749417,0.28674039118749417,1.0,1.0,1.0,0.7132596088125058,0.28674039118749417,0.5544289549138213,0,1,1,0,0,0,1,0,0,1,0,0
0.6029008517209984,0.0,0.0,0.27810424853649846,0.0,0.0,0.0,0.6029008517209984,0.3970991482790016,0.0,1.0,0.0,0.22264488593541074,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860990775818331,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.10976255017572156,1.0,0.0,0.0,0.0,0.47429357982936926,0.47429357982936926,0.0,0.0,0.576412635849447,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.04108299951935638,1.0,0.0,0.451757430327945,1.0,0.0,0.0,0.0,0.0,0.6002194631039828,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.4996970696734613,0.0,0.3120591393438796,1.0,0.4996970696734613,0.0,1.0,0.0,0.0,0.0,0.0,0.6074150621762172,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.5083269115553523,1.0,0.0,0.0,0.0,0.0,0.35764665451313227,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2754667043644286,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.536619645378231,0.536619645378231,0.25271973508728607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789428750153057,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018467358503175924,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.029388124880559384,1.0,0.0,0.5906927615220102,0.0,0.0,0.0,0.5906927615220102,1.0,0.47418151030852584,1,0,1,0,0,1,0,0,0,0,1,0
0.15871861526366982,0.0,0.0,0.6868965190803591,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8269524625209098,0,1,0,1,0,1,0,0,0,1,0,0
1.0,0.33822164037018143,0.0,0.5455204698207253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33822164037018143,0.2589963452443466,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.7553870982863715,0.41836212924896654,1.0,0.0,0.0,1.0,1.0,0.0,0.7553870982863715,0.0,0.6937495058622238,1,0,0,1,0,1,0,0,1,0,0,0
0.3354802583928058,1.0,1.0,0.8743213348156594,1.0,1.0,1.0,0.3354802583928058,0.6645197416071942,0.0,1.0,1.0,0.8752562243619189,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,1.0,0.09535487687662322,0.0,0.0,0.0,0.6028202034879826,0.0,0.0,0.0,0.0,0.11447447921075292,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.15845530215109668,1.0,0.0,0.0,0.3041013207365908,0.0,0.0,1.0,1.0,0.7360821038552309,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.7806325679289748,1.0,1.0,0.0,1.0,1.0,0.0,0.7781232901841881,1.0,0.8401695816228375,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07740590307891344,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.9512001215213018,0.0,0.0,0.0,0.0,0.0,0.0,0.0601055347231188,0,1,0,0,1,1,0,0,0,0,0,1
1.0,0.0,0.0,0.5774267991157207,1.0,1.0,0.0,0.0,0.9788002314931231,1.0,1.0,1.0,0.8516527419583174,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.10683877928587596,1.0,0.5236509465678416,0.0,0.0,0.0,0.0,0.0,0.0,0.29236016825126104,0,1,1,0,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.031241822431157196,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08538117401282519,0.7381765560590425,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.055096841024972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859149966396431,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.8369771110704893,0.3899935885647181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013374817530731196,0,1,0,0,1,1,0,0,0,0,1,0
1.0,1.0,0.0,0.7466886387742879,1.0,1.0,1.0,0.0,0.26349462661393075,0.0,1.0,1.0,0.8446276616885079,0,1,0,1,0,1,0,0,0,0,1,0
0.20940307127677926,0.20940307127677926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028410770481737107,1,0,0,0,1,1,0,0,0,0,0,1
1.0,1.0,0.0,0.9314480032240805,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8736274754227321,1,0,0,1,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.19302513974969637,1.0,0.2357138265959685,0.0,0.0,1.0,0.7642861734040315,1.0,0.0,0.711904787793856,0,1,0,1,0,1,0,0,0,0,0,1
0.10232666442392535,1.0,0.0,0.5716314932187809,1.0,1.0,0.0,0.0,1.0,0.8976733355760746,1.0,1.0,0.8641912675781158,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,0.7341591252187398,1.0,1.0,0.0,0.34414739768316527,0.0,0.0,1.0,1.0,0.8097334226517247,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.07611621937599769,1.0,0.0,1.0,1.0,0.0,0.3599111619253379,0.0,0.0,0.6435250917495718,1,0,0,1,0,1,0,0,0,0,1,0
0.8402990504966444,0.0,0.0,0.46000449830455653,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6275773690387078,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.7438837091218374,1.0,1.0,0.0,0.5376534336442476,0.0,0.0,0.0,1.0,0.703421615667381,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.37238644676403376,0.0,0.187958695105774,1.0,0.0,0.0,1.0,0.37238644676403376,0.0,0.0,1.0,0.6939637163372939,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.336805893666117,0.0,0.3111151304893094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6533170890927088,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.45059399461287913,1.0,1.0,0.0,0.17876915038626906,0.0,0.0,1.0,1.0,0.7870987300144175,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.18351091134400627,1.0,0.282461237904453,1.0,0.717538762095547,0.282461237904453,1.0,0.0,0.0,0.4376036869025795,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.020088560529305854,0.0,0.1983477170428618,0.0,0.0,0.020088560529305854,0.0,1.0,0.0,1.0,1.0,0.31076542894689496,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4012543570394593,1.0,1.0,0.2187220343576205,0.0,1.0,0.0,1.0,1.0,0.8374620252700348,1,0,0,1,0,1,0,0,0,0,1,0
0.3884982690766493,1.0,0.0,0.8187169899134613,1.0,1.0,0.3884982690766493,1.0,1.0,0.3884982690766493,1.0,1.0,0.9153220614937839,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.6840848507591937,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.879116340755941,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.1588188362773237,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6113477478656449,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.194130637662895,1.0,0.5945748378712341,1.0,0.0,0.4054251621287659,1.0,0.5945748378712341,1.0,0.818177935884657,1,0,0,1,0,1,0,0,1,0,0,0
0.10385451405628976,1.0,0.0,0.5240280318728455,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.865140081998412,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.1558831791331341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01360975118405473,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.10697193576031248,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807690173727161,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,0.0,0.6750162331138043,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8161151516967826,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5708590238676614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014748499515553728,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.7129318662037127,1.0,0.0539569518347999,1.0,0.0,0.0,0.0,0.28706813379628726,0.0,1.0,1.0,0.7310814191586917,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.2349681421582348,1.0,0.0,1.0,0.0,0.46149773302134967,1.0,0.5385022669786503,1.0,0.790338937486702,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.23486631819360826,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7176117269949063,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.5902837565402852,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7813313087281748,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6723882667231738,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6744688878054768,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.12477829324785183,0.9450990347904725,0.0,0.0,0.9450990347904725,0.0,1.0,0.0,0.0,0.38089615655607323,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.3408674155486916,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8142729580260175,0,1,0,1,0,1,0,0,0,0,0,1
0.20656595665998412,1.0,0.0,0.8494669594786386,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8612939494903993,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.35615588753196736,0.906525817861557,1.0,0.35615588753196736,0.35615588753196736,1.0,0.0,0.0,1.0,1.0,0.8066950499335863,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.0782194613626767,1.0,0.0,0.0,0.0,0.0,0.691152738396254,0.0,1.0,0.6685483071147305,1,0,0,1,0,1,0,0,0,0,1,0
